name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace
"void UserListActivity_MembersInjector.injectMembers(UserListActivity)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListActivity_MembersInjector.injectM.f50e6fc9c2318f9d6b6a5bf017a9acdf",4,0,NONE,174,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListActivity_MembersInjector.java,21,33,N,"void void UserListActivity_MembersInjector.injectMembers(UserListActivity)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListActivity_MembersInjector *this, class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListActivity *instance)",0,0.00,0.00,0,0,21 22 23 25 26 27
"UserListPresenter.<init>(GenericUseCase)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter.<init>(com.zeyad.clean.9b98f0c0115cafcc73bb75cbb424bf9a",1,0,NONE,22,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter.java,23,49,N,"void UserListPresenter.<init>(GenericUseCase)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter *this, class com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase *getUserListUserCase)",0,0.00,0.00,0,0,23 24 25
"void UserListPresenter.deleteCollection(List)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter.deleteCollection(java..80fb10e1bd63da161cf5ad28a0ebc944",1,0,NONE,132,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter.java,43,49,N,"void void UserListPresenter.deleteCollection(List)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter *this, class java.util.List *ids)",0,0.00,0.00,0,0,43 44 45 46 48
"void UserListPresenter.getItemList()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter.getItemList():void.9d897073a3ab65ee456cba89f6a1263f",1,0,NONE,48,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter.java,28,49,N,"void void UserListPresenter.getItemList()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter *this)",0,0.00,0.00,0,0,28 29 31
"void UserListPresenter.search(String)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter.search(java.lang.Strin.083033fa5403eac121e2323f4cc331a1",1,0,NONE,128,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter.java,34,49,N,"void void UserListPresenter.search(String)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter *this, class java.lang.String *query)",0,0.00,0.00,0,0,34 35 37 38 40
"void UserListPresenter_Factory.<clinit>()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory.<clinit>():voi.d432878539fd0dd2c70fb3fe29169e5a",1,0,NONE,81,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter_Factory.java,9,32,N,"class java.lang.Object *void UserListPresenter_Factory.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,9
"UserListPresenter_Factory.<init>(MembersInjector,Provider)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory.<init>(dagger..409e815cf66fd95025778458ab0c08c0",3,0,NONE,196,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter_Factory.java,14,32,N,"void UserListPresenter_Factory.<init>(MembersInjector,Provider)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory *this, class dagger.MembersInjector *membersInjector, class javax.inject.Provider *getUserListUserCaseProvider)",0,0.00,0.00,0,0,14 15 16 17 18 19
"Factory UserListPresenter_Factory.create(MembersInjector,Provider)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory.create(dagger..05540f60c096cbd21b3ce8fe983a86f5",3,0,NONE,86,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter_Factory.java,28,32,N,"class dagger.internal.Factory *Factory UserListPresenter_Factory.create(MembersInjector,Provider)(class dagger.MembersInjector *membersInjector, class javax.inject.Provider *getUserListUserCaseProvider)",0,0.00,0.00,0,0,28 29
"UserListPresenter UserListPresenter_Factory.get()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory.get():com.zeya.0399f6c7bf92e4e8903259da52428b75",1,0,NONE,49,1,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter_Factory.java,23,32,N,"class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter *UserListPresenter UserListPresenter_Factory.get()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory *this)",0,0.00,0.00,0,0,23 25
"Object UserListPresenter_Factory.get()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory.get():java.lan.a42df68b2498778e17ed06da0d711377",1,0,NONE,24,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserListPresenter_Factory.java,9,32,N,"class java.lang.Object *Object UserListPresenter_Factory.get()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserListPresenter_Factory *this)",0,0.00,0.00,0,0,9
"UserViewHolder$$ViewBinder.<init>()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder.<init>().542ef2c5336d8ba8a6b9ffbc6a0198e0",1,0,NONE,18,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder$$ViewBinder.java,8,24,N,"void UserViewHolder$$ViewBinder.<init>()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder *this)",0,0.00,0.00,0,0,8
"void UserViewHolder$$ViewBinder.bind(ButterKnife$Finder,Object,Object)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder.bind(butterkn.3fc3f61232ee9b5133b378a856fa6abe",1,0,NONE,34,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder$$ViewBinder.java,8,24,N,"void void UserViewHolder$$ViewBinder.bind(ButterKnife$Finder,Object,Object)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder *this, class butterknife.ButterKnife$Finder *$bcvar1, class java.lang.Object *$bcvar2, class java.lang.Object *$bcvar3)",0,0.00,0.00,0,0,8
"void UserViewHolder$$ViewBinder.bind(ButterKnife$Finder,UserViewHolder,Object)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder.bind(butterkn.aea26fe4588bbd6aec69885940a4c7b6",1,0,NONE,164,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder$$ViewBinder.java,9,24,N,"void void UserViewHolder$$ViewBinder.bind(ButterKnife$Finder,UserViewHolder,Object)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder *this, class butterknife.ButterKnife$Finder *finder, class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *target, class java.lang.Object *source)",0,0.00,0.00,0,0,9 11 12 13 14 15 16 17
"void UserViewHolder$$ViewBinder.unbind(UserViewHolder)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder.unbind(com.ze.c9e7e9ea6ef4745161f15389b27121fc",1,0,NONE,30,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder$$ViewBinder.java,19,24,N,"void void UserViewHolder$$ViewBinder.unbind(UserViewHolder)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder *this, class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *target)",0,0.00,0.00,0,0,19 20 21 22 23
"void UserViewHolder$$ViewBinder.unbind(Object)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder.unbind(java.l.bd13195f5916b6f4939975ddb1280758",1,0,NONE,26,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder$$ViewBinder.java,8,24,N,"void void UserViewHolder$$ViewBinder.unbind(Object)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder$$ViewBinder *this, class java.lang.Object *$bcvar1)",0,0.00,0.00,0,0,8
"UserViewHolder.<init>(View)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder.<init>(android.view.View).971dd0f78f325c1e2e918a02fb51ca15",1,0,NONE,30,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder.java,25,48,N,"void UserViewHolder.<init>(View)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *this, class android.view.View *itemView)",0,0.00,0.00,0,0,25 26 27 28
"void UserViewHolder.bindData(Object,SparseBooleanArray,int)","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder.bindData(java.lang.Object.79392666812cc8facb1f63ec1498a29b",1,0,NONE,230,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder.java,43,48,N,"void void UserViewHolder.bindData(Object,SparseBooleanArray,int)(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *this, class java.lang.Object *data, class android.util.SparseBooleanArray *selectedItems, int position)",0,0.00,0.00,0,0,43 44 45 46 47
"AutoLoadImageView UserViewHolder.getAvatar()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder.getAvatar():com.zeyad.cle.886ce3f89e75cc14ab97a0f01e8f228e",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder.java,34,48,N,"class com.zeyad.cleanarchitecture.presentation.components.AutoLoadImageView *AutoLoadImageView UserViewHolder.getAvatar()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *this)",0,0.00,0.00,0,0,34 35
"RelativeLayout UserViewHolder.getRl_row_user()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder.getRl_row_user():android..50446ee69e649840996102a92c02ce17",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder.java,38,48,N,"class android.widget.RelativeLayout *RelativeLayout UserViewHolder.getRl_row_user()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *this)",0,0.00,0.00,0,0,38 39
"TextView UserViewHolder.getTextViewTitle()","com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder.getTextViewTitle():androi.a1ff884e031eba6c3769ccddc34eb1bc",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/users/list/UserViewHolder.java,30,48,N,"class android.widget.TextView *TextView UserViewHolder.getTextViewTitle()(class com.zeyad.cleanarchitecture.presentation.screens.users.list.UserViewHolder *this)",0,0.00,0.00,0,0,30 31
"void GenericGCMService.<clinit>()","com.zeyad.cleanarchitecture.presentation.services.GenericGCMService.<clinit>():void.d2ede1111c7541bd769b05bcb15c1a20",1,0,NONE,26,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericGCMService.java,14,68,N,"class java.lang.Object *void GenericGCMService.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,14
"GenericGCMService.<init>()","com.zeyad.cleanarchitecture.presentation.services.GenericGCMService.<init>().e780bd656649ea18a4a53bc6cfc77d64",1,0,NONE,16,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericGCMService.java,12,68,N,"void GenericGCMService.<init>()(class com.zeyad.cleanarchitecture.presentation.services.GenericGCMService *this)",0,0.00,0.00,0,0,12
"void GenericGCMService.onInitializeTasks()","com.zeyad.cleanarchitecture.presentation.services.GenericGCMService.onInitializeTasks():void.d575f0c889e5e731224bc82ccd993271",1,0,NONE,16,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericGCMService.java,20,68,N,"void void GenericGCMService.onInitializeTasks()(class com.zeyad.cleanarchitecture.presentation.services.GenericGCMService *this)",0,0.00,0.00,0,0,20 22
"int GenericGCMService.onRunTask(TaskParams)","com.zeyad.cleanarchitecture.presentation.services.GenericGCMService.onRunTask(com.google.android.gms.33c52940b80687f09c920889bd4188c8",0,0,SYMOPS TIMEOUT (334),334,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericGCMService.java,25,68,N,"int int GenericGCMService.onRunTask(TaskParams)(class com.zeyad.cleanarchitecture.presentation.services.GenericGCMService *this, class com.google.android.gms.gcm.TaskParams *taskParams)",0,0.00,0.00,0,0,
"void GenericJobService.<clinit>()","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.<clinit>():void.b95809bc30836f1581656fd25db8705e",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,25,133,N,"class java.lang.Object *void GenericJobService.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,25
"GenericJobService.<init>()","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.<init>().1b67d575bdfa5eac896e86692186ed9b",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,23,133,N,"void GenericJobService.<init>()(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this)",0,0.00,0.00,0,0,23 27
"boolean GenericJobService.callJobFinished()","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.callJobFinished():boolean.947bfecb71b6940123227177182f0cd3",1,0,NONE,60,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,47,133,N,"_Bool boolean GenericJobService.callJobFinished()(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this)",0,0.00,0.00,0,0,47 48 49 52 53
"void GenericJobService.onCreate()","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.onCreate():void.6b0ada70b52cc833613b1a3a98ef0d08",1,0,NONE,38,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,60,133,N,"void void GenericJobService.onCreate()(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this)",0,0.00,0.00,0,0,60 61 62
"void GenericJobService.onDestroy()","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.onDestroy():void.60e1fcab1199f43755a72bb671180d70",1,0,NONE,38,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,66,133,N,"void void GenericJobService.onDestroy()(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this)",0,0.00,0.00,0,0,66 67 68
"int GenericJobService.onStartCommand(Intent,int,int)","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.onStartCommand(android.content.I.4a4cce40d66dcd92a30e33ee09835b6c",1,0,NONE,82,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,75,133,N,"int int GenericJobService.onStartCommand(Intent,int,int)(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this, class android.content.Intent *intent, int flags, int startId)",0,0.00,0.00,0,0,75 76 77 79 81 85
"boolean GenericJobService.onStartJob(JobParameters)","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.onStartJob(android.app.job.JobPa.cd20f8bdcf82a686a536f1d42734a8bc",0,0,SYMOPS TIMEOUT (334),334,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,89,133,N,"_Bool boolean GenericJobService.onStartJob(JobParameters)(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this, class android.app.job.JobParameters *params)",0,0.00,0.00,0,0,
"boolean GenericJobService.onStopJob(JobParameters)","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.onStopJob(android.app.job.JobPar.ce7b8e0395966b20c7ef223aeac61f96",1,0,NONE,14,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,129,133,N,"_Bool boolean GenericJobService.onStopJob(JobParameters)(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this, class android.app.job.JobParameters *params)",0,0.00,0.00,0,0,129 131
"void GenericJobService.scheduleJob(JobInfo)","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.scheduleJob(android.app.job.JobI.54b571d63f2e472a75c8fe84cf780df0",1,0,NONE,72,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,36,133,N,"void void GenericJobService.scheduleJob(JobInfo)(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this, class android.app.job.JobInfo *t)",0,0.00,0.00,0,0,36 37 38 39 40
"void GenericJobService.setUiCallback(BaseActivity)","com.zeyad.cleanarchitecture.presentation.services.GenericJobService.setUiCallback(com.zeyad.cleanarc.f3a49ad8687531682769fa94171ca762",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericJobService.java,29,133,N,"void void GenericJobService.setUiCallback(BaseActivity)(class com.zeyad.cleanarchitecture.presentation.services.GenericJobService *this, class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *activity)",0,0.00,0.00,0,0,29 30 31
"void GenericNetworkQueueIntentService.<clinit>()","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService.<clinit>():void.f0b319ebbfdef08926cc53d1915ceee3",1,0,NONE,26,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService.java,18,66,N,"class java.lang.Object *void GenericNetworkQueueIntentService.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,18
"GenericNetworkQueueIntentService.<init>()","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService.<init>().070358cd47b908f7421a495dc27c81d6",1,0,NONE,30,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService.java,32,66,N,"void GenericNetworkQueueIntentService.<init>()(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService *this)",0,0.00,0.00,0,0,32 33
"IBinder GenericNetworkQueueIntentService.onBind(Intent)","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService.onBind(android.co.61b0d3d494c465d87748ed093cd56372",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService.java,42,66,N,"class android.os.IBinder *IBinder GenericNetworkQueueIntentService.onBind(Intent)(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService *this, class android.content.Intent *intent)",0,0.00,0.00,0,0,42 44
"void GenericNetworkQueueIntentService.onCreate()","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService.onCreate():void.ddc2e5a9cb26bca7677862f32740a767",0,0,NONE,50,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService.java,37,66,N,"void void GenericNetworkQueueIntentService.onCreate()(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService *this)",0,0.00,0.00,0,0,
"void GenericNetworkQueueIntentService.onHandleIntent(Intent)","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService.onHandleIntent(an.69db1050b6fd8ac0a55c29b7a0ade1bb",0,0,SYMOPS TIMEOUT (334),334,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService.java,48,66,N,"void void GenericNetworkQueueIntentService.onHandleIntent(Intent)(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService *this, class android.content.Intent *intent)",0,0.00,0.00,0,0,
"void GenericNetworkQueueIntentService_MembersInjector.<clinit>()","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector.<.5599ed32c54413110e39aa2e3cc3fb30",1,0,NONE,81,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService_MembersInjector.java,9,34,N,"class java.lang.Object *void GenericNetworkQueueIntentService_MembersInjector.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,9
"GenericNetworkQueueIntentService_MembersInjector.<init>(MembersInjector,Provider)","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector.<.55f104c2dba364266bba3f3af3f99df7",3,0,NONE,196,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService_MembersInjector.java,14,34,N,"void GenericNetworkQueueIntentService_MembersInjector.<init>(MembersInjector,Provider)(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector *this, class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *rxEventBusProvider)",0,0.00,0.00,0,0,14 15 16 17 18 19
"MembersInjector GenericNetworkQueueIntentService_MembersInjector.create(MembersInjector,Provider)","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector.c.33bd75cd39718f1aed49d421cf294d1a",3,0,NONE,86,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService_MembersInjector.java,30,34,N,"class dagger.MembersInjector *MembersInjector GenericNetworkQueueIntentService_MembersInjector.create(MembersInjector,Provider)(class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *rxEventBusProvider)",0,0.00,0.00,0,0,30 31
"void GenericNetworkQueueIntentService_MembersInjector.injectMembers(Object)","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector.i.2492de529f2d0e8c0c041940364ea8f8",0,0,NONE,7,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService_MembersInjector.java,9,34,N,"void void GenericNetworkQueueIntentService_MembersInjector.injectMembers(Object)(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector *this, class java.lang.Object *$bcvar1)",0,0.00,0.00,0,0,
"void GenericNetworkQueueIntentService_MembersInjector.injectMembers(GenericNetworkQueueIntentService)","com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector.i.8c0e88df9843bb37e191d3d6414deb7b",1,0,NONE,60,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/services/GenericNetworkQueueIntentService_MembersInjector.java,22,34,N,"void void GenericNetworkQueueIntentService_MembersInjector.injectMembers(GenericNetworkQueueIntentService)(class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService_MembersInjector *this, class com.zeyad.cleanarchitecture.presentation.services.GenericNetworkQueueIntentService *instance)",0,0.00,0.00,0,0,22 23 24 28
"DownloadImage$1.<init>(DownloadImage,File)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1.<init>(com.zeyad.cleanarchite.b937a2437faff991714c59f6b94e49d0",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,108,172,N,"void DownloadImage$1.<init>(DownloadImage,File)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1 *this, class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage *this$0, class java.io.File *$bcvar2)",0,0.00,0.00,0,0,108 126
"void DownloadImage$1.onCompleted()","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1.onCompleted():void.43c259234db8083929bdd005586f3307",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,128,172,N,"void void DownloadImage$1.onCompleted()(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1 *this)",0,0.00,0.00,0,0,128 130
"void DownloadImage$1.onError(Throwable)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1.onError(java.lang.Throwable):.3292a4dac58b111c5e36b49328871eaf",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,133,172,N,"void void DownloadImage$1.onError(Throwable)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1 *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,133 134 135
"void DownloadImage$1.onNext(Object)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1.onNext(java.lang.Object):void.b9026e4a1d929c6fceb3ea0a9dc153e3",1,0,NONE,24,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,126,172,N,"void void DownloadImage$1.onNext(Object)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1 *this, class java.lang.Object *$bcvar1)",0,0.00,0.00,0,0,126
"void DownloadImage$1.onNext(ResponseBody)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1.onNext(okhttp3.ResponseBody):.31d9fde5f9ef159a231e4023579b8aa7",0,0,SYMOPS TIMEOUT (334),334,1,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,138,172,N,"void void DownloadImage$1.onNext(ResponseBody)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage$1 *this, class okhttp3.ResponseBody *responseBody)",0,0.00,0.00,0,0,
"void DownloadImage.<clinit>()","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage.<clinit>():void.afd938291d49a0460bf25330755a40a6",1,0,NONE,26,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,34,172,N,"class java.lang.Object *void DownloadImage.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,34
"DownloadImage.<init>(Intent,RxEventBus,Context)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage.<init>(android.content.Intent,c.29579aa030bb23c4b107380041f70922",0,0,SYMOPS TIMEOUT (334),334,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,40,172,N,"void DownloadImage.<init>(Intent,RxEventBus,Context)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage *this, class android.content.Intent *intent, class com.zeyad.cleanarchitecture.domain.eventbus.RxEventBus *rxEventBus, class android.content.Context *context)",0,0.00,0.00,0,0,
"void DownloadImage.addAllCachedFiles()","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage.addAllCachedFiles():void.4f6e8b8ccd797a2cb012520a4ef76fac",1,0,NONE,98,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,86,172,N,"void void DownloadImage.addAllCachedFiles()(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage *this)",0,0.00,0.00,0,0,86 87 88 96
"void DownloadImage.download(File,int,int,int)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage.download(java.io.File,int,int,i.3e6465b51dfd0cc7189bdb811587988a",0,0,SYMOPS TIMEOUT (334),647,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,98,172,N,"void void DownloadImage.download(File,int,int,int)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage *this, class java.io.File *target, int index, int width, int height)",0,0.00,0.00,0,0,
"void DownloadImage.onHandleIntent(Intent)","com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage.onHandleIntent(android.content..e690cd4c46e1616c238e630afe781d01",0,0,SYMOPS TIMEOUT (334),334,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/services/jobs/DownloadImage.java,60,172,N,"void void DownloadImage.onHandleIntent(Intent)(class com.zeyad.cleanarchitecture.presentation.services.jobs.DownloadImage *this, class android.content.Intent *intent)",0,0.00,0.00,0,0,
